,Date,From,To,Airline,Latitude (From),Longitude (From),Latitude (To),Longitude (To),Weekday,Mean distance (km),Mean flight time (hr),CO2 per pax (kg),#trees
5346,2021-11-26,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5347,2021-11-19,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5348,2021-11-15,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5349,2021-11-14,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Sunday,959.48,1.402777777777778,77.47960109983907,3.2283167124932945
5350,2021-11-12,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5351,2021-11-01,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5352,2021-10-29,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5353,2021-10-25,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5354,2021-10-23,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Saturday,959.48,1.4215686274509804,77.47960109983907,3.2283167124932945
5355,2021-10-22,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5356,2021-10-21,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5357,2021-10-18,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5358,2021-10-17,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Sunday,959.48,1.402777777777778,77.47960109983907,3.2283167124932945
5359,2021-10-16,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Saturday,959.48,1.4215686274509804,77.47960109983907,3.2283167124932945
5360,2021-10-15,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5361,2021-10-11,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5362,2021-10-08,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5363,2021-10-07,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5364,2021-10-04,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5365,2021-10-01,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5366,2021-11-26,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5367,2021-11-25,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5368,2021-11-24,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Wednesday,959.48,1.4298245614035088,77.47960109983907,3.2283167124932945
5369,2021-11-22,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Monday,959.48,1.44320987654321,77.47960109983907,3.2283167124932945
5370,2021-10-29,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5371,2021-10-28,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5372,2021-10-26,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Tuesday,959.48,1.4080000000000001,77.47960109983907,3.2283167124932945
5373,2021-10-24,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Sunday,959.48,1.402777777777778,77.47960109983907,3.2283167124932945
5374,2021-10-22,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5375,2021-10-21,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5376,2021-10-14,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5377,2021-10-07,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Thursday,959.48,1.4402777777777778,77.47960109983907,3.2283167124932945
5378,2021-10-03,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Sunday,959.48,1.402777777777778,77.47960109983907,3.2283167124932945
5379,2021-10-01,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,77.47960109983907,3.2283167124932945
5380,2021-11-30,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Tuesday,1152.46,2.132993197278912,87.36592672046702,3.640246946686126
5381,2021-11-28,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5382,2021-11-23,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Tuesday,1152.46,2.132993197278912,87.36592672046702,3.640246946686126
5383,2021-11-18,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Thursday,1152.46,1.970909090909091,87.36592672046702,3.640246946686126
5384,2021-11-14,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5385,2021-11-07,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5386,2021-11-04,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Thursday,1152.46,1.970909090909091,87.36592672046702,3.640246946686126
5387,2021-11-02,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Tuesday,1152.46,2.132993197278912,87.36592672046702,3.640246946686126
5388,2021-10-31,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5389,2021-10-24,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5390,2021-10-17,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5391,2021-10-10,Amsterdam (AMS),Bilbao (BIO),Vueling Airlines,52.3091,4.7634,43.3025,-2.9111,Sunday,1152.46,2.0647186147186147,87.36592672046702,3.640246946686126
5392,2021-11-30,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5393,2021-11-29,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5394,2021-11-28,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5395,2021-11-27,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5396,2021-11-26,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5397,2021-11-25,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5398,2021-11-24,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5399,2021-11-23,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5400,2021-11-22,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5401,2021-11-21,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5402,2021-11-20,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5403,2021-11-19,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5404,2021-11-18,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5405,2021-11-17,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5406,2021-11-16,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5407,2021-11-15,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5408,2021-11-14,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5409,2021-11-13,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5410,2021-11-12,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5411,2021-11-11,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5412,2021-11-10,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5413,2021-11-09,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5414,2021-11-08,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5415,2021-11-07,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5416,2021-11-06,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5417,2021-11-05,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5418,2021-11-04,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5419,2021-11-03,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5420,2021-11-02,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5421,2021-11-01,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5422,2021-10-31,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5423,2021-10-30,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5424,2021-10-29,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5425,2021-10-28,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5426,2021-10-27,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5427,2021-10-26,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5428,2021-10-25,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5429,2021-10-24,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5430,2021-10-23,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5431,2021-10-22,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5432,2021-10-21,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5433,2021-10-20,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5434,2021-10-19,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5435,2021-10-18,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5436,2021-10-17,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5437,2021-10-16,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5438,2021-10-15,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5439,2021-10-14,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5440,2021-10-13,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5441,2021-10-12,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5442,2021-10-11,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5443,2021-10-10,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5444,2021-10-09,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5445,2021-10-08,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5446,2021-10-07,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5447,2021-10-06,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5448,2021-10-05,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5449,2021-10-04,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5450,2021-10-03,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5451,2021-10-02,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Saturday,750.12,1.2166666666666666,60.95060349551253,2.5396084789796887
5452,2021-10-01,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5453,2021-11-30,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5454,2021-11-29,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5455,2021-11-28,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5456,2021-11-26,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5457,2021-11-25,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5458,2021-11-24,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5459,2021-11-23,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5460,2021-11-22,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5461,2021-11-21,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5462,2021-11-19,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5463,2021-11-18,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5464,2021-11-17,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5465,2021-11-16,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5466,2021-11-15,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5467,2021-11-14,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5468,2021-11-12,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5469,2021-11-11,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5470,2021-11-10,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5471,2021-11-09,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5472,2021-11-08,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5473,2021-11-07,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5474,2021-11-05,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Friday,750.12,1.1897435897435897,60.95060349551253,2.5396084789796887
5475,2021-11-04,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Thursday,750.12,1.1930555555555555,60.95060349551253,2.5396084789796887
5476,2021-11-03,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Wednesday,750.12,1.2111111111111112,60.95060349551253,2.5396084789796887
5477,2021-11-02,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Tuesday,750.12,1.2107142857142856,60.95060349551253,2.5396084789796887
5478,2021-11-01,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Monday,750.12,1.1845238095238095,60.95060349551253,2.5396084789796887
5479,2021-10-31,Amsterdam (AMS),Dublin (DUB),Aer Lingus,52.3091,4.7634,53.4265,-6.2323,Sunday,750.12,1.1821428571428572,60.95060349551253,2.5396084789796887
5480,2021-11-29,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Monday,398.27,0.7841463414634146,29.231417378141693,1.2179757240892373
5481,2021-11-26,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,29.231417378141693,1.2179757240892373
5482,2021-11-24,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,29.231417378141693,1.2179757240892373
5483,2021-11-23,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,29.231417378141693,1.2179757240892373
5484,2021-11-21,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,29.231417378141693,1.2179757240892373
5485,2021-11-19,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,29.231417378141693,1.2179757240892373
5486,2021-11-18,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,29.231417378141693,1.2179757240892373
5487,2021-11-17,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,29.231417378141693,1.2179757240892373
5488,2021-11-15,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Monday,398.27,0.7841463414634146,29.231417378141693,1.2179757240892373
5489,2021-11-14,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,29.231417378141693,1.2179757240892373
5490,2021-11-11,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,29.231417378141693,1.2179757240892373
5491,2021-11-10,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,29.231417378141693,1.2179757240892373
5492,2021-11-09,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,29.231417378141693,1.2179757240892373
5493,2021-11-07,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,29.231417378141693,1.2179757240892373
5494,2021-11-05,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,29.231417378141693,1.2179757240892373
